Unnamed: 0,Source_ID,Target_ID,Source_Mol,Target_Mol,Source_Mol_pCMC,Target_Mol_pCMC,Delta_pCMC,Source_Mol_Area_min,Target_Mol_Area_min,Delta_Area_min,Source_Mol_AW_ST_CMC,Target_Mol_AW_ST_CMC,Delta_AW_ST_CMC
99,compound_295,compound_53,CCOCCOCCOCCOCCOCCOC(O)C(CC)CC,CCCCCCCCCC(O)OCCOCCOCCOCCOCC,1.0,3.11918640771921,"(2.1, 2.3]",0.657604157924652,0.513416767120361,high->low,32.6958541870117,29.0550880432129,high->low
100,compound_294,compound_295,CCOCCOCCOCCOCCOCCOC(O)C(C)C,CCOCCOCCOCCOCCOCCOC(O)C(CC)CC,0.0409586076789063,1.0,"(0.9, 1.1]",0.710170865058899,0.657604157924652,no_change,33.347827911377,32.6958541870117,no_change
101,compound_25,compound_295,CCC=COOCCOCCOCCOCCOCCOCC,CCOCCOCCOCCOCCOCCOC(O)C(CC)CC,0.049002666011195,1.0,"(0.9, 1.1]",0.7893458604812621,0.657604157924652,no_change,35.67670440673829,32.6958541870117,no_change
102,compound_29,compound_295,CCCC(O)OCCOCCOCCOCCOCCOCC,CCOCCOCCOCCOCCOCCOC(O)C(CC)CC,0.0969100130080563,1.0,"(0.9, 1.1]",0.699875950813293,0.657604157924652,no_change,33.6229934692383,32.6958541870117,no_change
103,compound_29,compound_30,CCCC(O)OCCOCCOCCOCCOCCOCC,CCCCC(CCCC)C(O)OCCOCCOCCOCCOCCOCC,0.0969100130080563,2.50863830616573,"(2.3, 2.5]",0.699875950813293,0.6502440571784971,no_change,33.6229934692383,30.801580429077106,high->low
104,compound_29,compound_37,CCCC(O)OCCOCCOCCOCCOCCOCC,CCCCCCCC(O)OCCOCCOCCOCCOCC,0.0969100130080563,2.0362121726544498,"(1.9, 2.1]",0.699875950813293,0.655966341495514,no_change,33.6229934692383,29.861690521240202,high->low
105,compound_29,compound_52,CCCC(O)OCCOCCOCCOCCOCCOCC,CCCCCCCCCC(O)OCCOCCOCCOCC,0.0969100130080563,3.1674910872937594,"(2.9, 3.1]",0.699875950813293,0.43360248208046,high->low,33.6229934692383,28.1235008239746,high->low
106,compound_29,compound_53,CCCC(O)OCCOCCOCCOCCOCCOCC,CCCCCCCCCC(O)OCCOCCOCCOCCOCC,0.0969100130080563,3.11918640771921,"(2.9, 3.1]",0.699875950813293,0.513416767120361,high->low,33.6229934692383,29.0550880432129,high->low
107,compound_29,compound_27,CCCC(O)OCCOCCOCCOCCOCCOCC,CCCC(CCC)C(O)OCCOCCOCCOCCOCCOCC,0.0969100130080563,1.6382721639824098,"(1.5, 1.7]",0.699875950813293,0.663422763347626,no_change,33.6229934692383,31.3071098327637,no_change
108,compound_294,compound_29,CCOCCOCCOCCOCCOCCOC(O)C(C)C,CCCC(O)OCCOCCOCCOCCOCCOCC,0.0409586076789063,0.0969100130080563,"(-0.1, 0.1]",0.710170865058899,0.699875950813293,no_change,33.347827911377,33.6229934692383,no_change
109,compound_20,compound_28,CC(C)COCCOCCOCCOCCOCCOCCO,CCCC(CCC)COCCOCCOCCOCCOCCOCCO,0.37577748298645,1.03120172023773,"(0.5, 0.7]",0.721915364265442,0.678516864776611,no_change,35.0,31.7,no_change
110,compound_24,compound_28,CCC(CC)COCCOCCOCCOCCOCCOCCO,CCCC(CCC)COCCOCCOCCOCCOCCOCCO,0.5701470375061041,1.03120172023773,"(0.3, 0.5]",0.666382431983948,0.678516864776611,no_change,33.6,31.7,no_change
111,compound_277,compound_28,CCCCCOCCOCCOCCOCCOCCOCCO,CCCC(CCC)COCCOCCOCCOCCOCCOCCO,0.7546094655990601,1.03120172023773,"(0.1, 0.3]",0.777616381645203,0.678516864776611,no_change,34.3,31.7,no_change
112,compound_20,compound_277,CC(C)COCCOCCOCCOCCOCCOCCO,CCCCCOCCOCCOCCOCCOCCOCCO,0.37577748298645,0.7546094655990601,"(0.3, 0.5]",0.721915364265442,0.777616381645203,no_change,35.0,34.3,no_change
113,compound_277,compound_268,CCCCCOCCOCCOCCOCCOCCOCCO,CCCCCCOCCOCCOCCOCCOCCO,0.7546094655990601,0.961923122406006,"(0.1, 0.3]",0.777616381645203,0.8301532864570621,no_change,34.3,33.0,no_change
114,compound_277,compound_225,CCCCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCOCCOCCOCCOCCOCCO,0.7546094655990601,2.0362121726544498,"(1.1, 1.3]",0.777616381645203,1.15,no_change,34.3,28.8,high->low
115,compound_277,compound_200,CCCCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCCCOCCOCCOCCOCCOCCO,0.7546094655990601,3.11918640771921,"(2.3, 2.5]",0.777616381645203,0.53,high->low,34.3,29.626775741577106,high->low
116,compound_24,compound_277,CCC(CC)COCCOCCOCCOCCOCCOCCO,CCCCCOCCOCCOCCOCCOCCOCCO,0.5701470375061041,0.7546094655990601,"(0.1, 0.3]",0.666382431983948,0.777616381645203,no_change,33.6,34.3,no_change
117,compound_295,compound_30,CCOCCOCCOCCOCCOCCOC(O)C(CC)CC,CCCCC(CCCC)C(O)OCCOCCOCCOCCOCCOCC,1.0,2.50863830616573,"(1.5, 1.7]",0.657604157924652,0.6502440571784971,no_change,32.6958541870117,30.801580429077106,high->low
118,compound_31,compound_30,CCCCC(CCCC)C(O)OCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCC(CCCC)C(O)OCCOCCOCCOCCOCCOCC,2.4948500216800897,2.50863830616573,"(-0.1, 0.1]",0.628670632839203,0.6502440571784971,no_change,33.9042282104492,30.801580429077106,high->low
119,compound_27,compound_30,CCCC(CCC)C(O)OCCOCCOCCOCCOCCOCC,CCCCC(CCCC)C(O)OCCOCCOCCOCCOCCOCC,1.6382721639824098,2.50863830616573,"(0.7, 0.9]",0.663422763347626,0.6502440571784971,no_change,31.3071098327637,30.801580429077106,high->low
120,compound_294,compound_30,CCOCCOCCOCCOCCOCCOC(O)C(C)C,CCCCC(CCCC)C(O)OCCOCCOCCOCCOCCOCC,0.0409586076789063,2.50863830616573,"(2.3, 2.5]",0.710170865058899,0.6502440571784971,no_change,33.347827911377,30.801580429077106,high->low
121,compound_33,compound_30,CCCCC=COOCCOCCOCCOCCOCCOCC,CCCCC(CCCC)C(O)OCCOCCOCCOCCOCCOCC,1.0160130780348102,2.50863830616573,"(1.3, 1.5]",0.7852743864059449,0.6502440571784971,no_change,34.031051635742195,30.801580429077106,high->low
122,compound_295,compound_34,CCOCCOCCOCCOCCOCCOC(O)C(CC)CC,CCCCCC(O)OCCOCCOCCOCCOCCOCC,1.0,1.13076828026902,"(0.1, 0.3]",0.657604157924652,0.62,no_change,32.6958541870117,32.0,no_change
123,compound_29,compound_34,CCCC(O)OCCOCCOCCOCCOCCOCC,CCCCCC(O)OCCOCCOCCOCCOCCOCC,0.0969100130080563,1.13076828026902,"(0.9, 1.1]",0.699875950813293,0.62,no_change,33.6229934692383,32.0,no_change
124,compound_34,compound_30,CCCCCC(O)OCCOCCOCCOCCOCCOCC,CCCCC(CCCC)C(O)OCCOCCOCCOCCOCCOCC,1.13076828026902,2.50863830616573,"(1.3, 1.5]",0.62,0.6502440571784971,no_change,32.0,30.801580429077106,high->low
125,compound_34,compound_37,CCCCCC(O)OCCOCCOCCOCCOCCOCC,CCCCCCCC(O)OCCOCCOCCOCCOCC,1.13076828026902,2.0362121726544498,"(0.9, 1.1]",0.62,0.655966341495514,no_change,32.0,29.861690521240202,high->low
126,compound_34,compound_53,CCCCCC(O)OCCOCCOCCOCCOCCOCC,CCCCCCCCCC(O)OCCOCCOCCOCCOCC,1.13076828026902,3.11918640771921,"(1.9, 2.1]",0.62,0.513416767120361,high->low,32.0,29.0550880432129,high->low
127,compound_34,compound_27,CCCCCC(O)OCCOCCOCCOCCOCCOCC,CCCC(CCC)C(O)OCCOCCOCCOCCOCCOCC,1.13076828026902,1.6382721639824098,"(0.5, 0.7]",0.62,0.663422763347626,no_change,32.0,31.3071098327637,no_change
128,compound_294,compound_34,CCOCCOCCOCCOCCOCCOC(O)C(C)C,CCCCCC(O)OCCOCCOCCOCCOCCOCC,0.0409586076789063,1.13076828026902,"(0.9, 1.1]",0.710170865058899,0.62,no_change,33.347827911377,32.0,no_change
131,compound_400,compound_219,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCCCOC(CO)CO,1.69897000433602,2.2841155529022203,"(0.5, 0.7]",0.48,0.29084551334381104,no_change,30.5,24.7,no_change
132,compound_400,compound_222,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCCCOCCO,1.69897000433602,2.30980391997149,"(0.5, 0.7]",0.48,0.32,no_change,30.5,26.8,no_change
134,compound_400,compound_221,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCCCOCC(O)CO,1.69897000433602,2.23702150913226,"(0.5, 0.7]",0.48,0.310876071453094,no_change,30.5,25.8095703125,no_change
135,compound_400,compound_398,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCCCOC[C@@H](O)CO,1.69897000433602,2.23657200643706,"(0.5, 0.7]",0.48,0.32,no_change,30.5,24.5,no_change
136,compound_400,compound_345,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCCCC(C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1.69897000433602,2.3467874862246605,"(0.5, 0.7]",0.48,0.51,no_change,30.5,28.0,no_change
137,compound_400,compound_328,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CC(C)CCCC(C)CCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1.69897000433602,2.39794000867204,"(0.5, 0.7]",0.48,0.38,no_change,30.5,27.7,no_change
138,compound_400,compound_397,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCCCOC1OC(CO)C(O)C(O)C1O,1.69897000433602,2.23657200643706,"(0.5, 0.7]",0.48,0.459313869476318,no_change,30.5,28.9949760437012,no_change
139,compound_400,compound_220,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.69897000433602,2.1739900222089,"(0.3, 0.5]",0.48,0.503244996070862,no_change,30.5,28.7951927185059,no_change
140,compound_400,compound_228,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.69897000433602,2.35704112059021,"(0.5, 0.7]",0.48,0.5243055820465089,no_change,30.5,29.835336685180696,no_change
141,compound_400,compound_223,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCCCOCCOCCOCCO,1.69897000433602,2.30980391997149,"(0.5, 0.7]",0.48,0.32,no_change,30.5,27.0,no_change
142,compound_399,compound_400,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1.6382721639824098,1.69897000433602,"(-0.1, 0.1]",0.48,0.48,no_change,32.5,30.5,high->low
143,compound_400,compound_401,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCCCO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,1.69897000433602,1.7958800173440803,"(-0.1, 0.1]",0.48,0.48,no_change,30.5,30.5,no_change
144,compound_400,compound_402,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCCCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,1.69897000433602,2.22184874961636,"(0.5, 0.7]",0.48,0.48,no_change,30.5,30.5,no_change
145,compound_400,compound_330,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCC(CCCC)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1.69897000433602,1.82390874094432,"(0.1, 0.3]",0.48,0.55,no_change,30.5,25.1,no_change
146,compound_400,compound_332,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCC(CCC)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1.69897000433602,1.92081875395238,"(0.1, 0.3]",0.48,0.54,no_change,30.5,26.0,no_change
147,compound_219,compound_222,CCCCCCCCOC(CO)CO,CCCCCCCCOCCO,2.2841155529022203,2.30980391997149,"(-0.1, 0.1]",0.29084551334381104,0.32,no_change,24.7,26.8,no_change
148,compound_219,compound_41,CCCCCCCCOC(CO)CO,CCCCCCCCC(O)CCO,2.2841155529022203,2.63827216398241,"(0.3, 0.5]",0.29084551334381104,0.32,no_change,24.7,23.4,no_change
150,compound_221,compound_219,CCCCCCCCOCC(O)CO,CCCCCCCCOC(CO)CO,2.23702150913226,2.2841155529022203,"(-0.1, 0.1]",0.310876071453094,0.29084551334381104,no_change,25.8095703125,24.7,no_change
152,compound_398,compound_219,CCCCCCCCOC[C@@H](O)CO,CCCCCCCCOC(CO)CO,2.23657200643706,2.2841155529022203,"(-0.1, 0.1]",0.32,0.29084551334381104,no_change,24.5,24.7,no_change
153,compound_397,compound_219,CCCCCCCCOC1OC(CO)C(O)C(O)C1O,CCCCCCCCOC(CO)CO,2.23657200643706,2.2841155529022203,"(-0.1, 0.1]",0.459313869476318,0.29084551334381104,no_change,28.9949760437012,24.7,no_change
154,compound_220,compound_219,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOC(CO)CO,2.1739900222089,2.2841155529022203,"(0.1, 0.3]",0.503244996070862,0.29084551334381104,no_change,28.7951927185059,24.7,no_change
155,compound_219,compound_228,CCCCCCCCOC(CO)CO,CCCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.2841155529022203,2.35704112059021,"(-0.1, 0.1]",0.29084551334381104,0.5243055820465089,no_change,24.7,29.835336685180696,no_change
156,compound_219,compound_223,CCCCCCCCOC(CO)CO,CCCCCCCCOCCOCCOCCO,2.2841155529022203,2.30980391997149,"(-0.1, 0.1]",0.29084551334381104,0.32,no_change,24.7,27.0,no_change
157,compound_219,compound_407,CCCCCCCCOC(CO)CO,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@H](O)CO,2.2841155529022203,2.744727494896689,"(0.3, 0.5]",0.29084551334381104,0.42,no_change,24.7,29.3,no_change
158,compound_399,compound_219,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N,CCCCCCCCOC(CO)CO,1.6382721639824098,2.2841155529022203,"(0.5, 0.7]",0.48,0.29084551334381104,no_change,32.5,24.7,high->low
159,compound_401,compound_219,CCCCCCCCO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,CCCCCCCCOC(CO)CO,1.7958800173440803,2.2841155529022203,"(0.3, 0.5]",0.48,0.29084551334381104,no_change,30.5,24.7,no_change
160,compound_222,compound_41,CCCCCCCCOCCO,CCCCCCCCC(O)CCO,2.30980391997149,2.63827216398241,"(0.3, 0.5]",0.32,0.32,no_change,26.8,23.4,no_change
162,compound_221,compound_222,CCCCCCCCOCC(O)CO,CCCCCCCCOCCO,2.23702150913226,2.30980391997149,"(-0.1, 0.1]",0.310876071453094,0.32,no_change,25.8095703125,26.8,no_change
164,compound_398,compound_222,CCCCCCCCOC[C@@H](O)CO,CCCCCCCCOCCO,2.23657200643706,2.30980391997149,"(-0.1, 0.1]",0.32,0.32,no_change,24.5,26.8,no_change
165,compound_397,compound_222,CCCCCCCCOC1OC(CO)C(O)C(O)C1O,CCCCCCCCOCCO,2.23657200643706,2.30980391997149,"(-0.1, 0.1]",0.459313869476318,0.32,no_change,28.9949760437012,26.8,no_change
166,compound_220,compound_222,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOCCO,2.1739900222089,2.30980391997149,"(0.1, 0.3]",0.503244996070862,0.32,no_change,28.7951927185059,26.8,no_change
167,compound_223,compound_222,CCCCCCCCOCCOCCOCCO,CCCCCCCCOCCO,2.30980391997149,2.30980391997149,"(-0.1, 0.1]",0.32,0.32,no_change,27.0,26.8,no_change
168,compound_224,compound_222,CCCCCCCCOCCOCCOCCOCCO,CCCCCCCCOCCO,2.08884572982788,2.30980391997149,"(0.1, 0.3]",0.6845748424530029,0.32,high->low,30.5,26.8,no_change
169,compound_304,compound_303,COCCOCCOCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,COCCOCCOCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.52302353424047,4.0970186002025,"(0.5, 0.7]",0.457360595464706,0.4661161005496981,no_change,28.080486297607397,28.6626987457275,no_change
171,compound_306,compound_303,COCCOCCOCCCC(F)(F)C(F)(F)C(F)(F)C(F)F,COCCOCCOCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.0970186002025,4.0970186002025,"(1.9, 2.1]",0.419854730367661,0.4661161005496981,no_change,26.4140739440918,28.6626987457275,no_change
173,compound_306,compound_304,COCCOCCOCCCC(F)(F)C(F)(F)C(F)(F)C(F)F,COCCOCCOCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,2.0970186002025,3.52302353424047,"(1.3, 1.5]",0.419854730367661,0.457360595464706,no_change,26.4140739440918,28.080486297607397,no_change
174,compound_322,compound_323,OCCOCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.55299710153384,4.60205999132796,"(-0.1, 0.1]",0.4422800540924071,0.42997294664382896,no_change,29.8367576599121,29.6265678405762,no_change
175,compound_321,compound_323,OCCOCCOCCOCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.43203309317685,4.60205999132796,"(0.1, 0.3]",0.527201890945435,0.42997294664382896,no_change,30.1278133392334,29.6265678405762,no_change
176,compound_321,compound_322,OCCOCCOCCOCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OCCOCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.43203309317685,4.55299710153384,"(0.1, 0.3]",0.527201890945435,0.4422800540924071,no_change,30.1278133392334,29.8367576599121,no_change
177,compound_320,compound_321,OCCOCCOCCOCCOCCOCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OCCOCCOCCOCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.3190302815341,4.43203309317685,"(0.1, 0.3]",0.5840446949005129,0.527201890945435,no_change,30.5127773284912,30.1278133392334,no_change
178,compound_324,compound_323,OCCOCCSCCOCCSCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.58502665202918,4.60205999132796,"(-0.1, 0.1]",0.48921337723732,0.42997294664382896,no_change,29.806097030639602,29.6265678405762,no_change
179,compound_322,compound_324,OCCOCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OCCOCCSCCOCCSCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.55299710153384,4.58502665202918,"(-0.1, 0.1]",0.4422800540924071,0.48921337723732,no_change,29.8367576599121,29.806097030639602,no_change
180,compound_321,compound_324,OCCOCCOCCOCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OCCOCCSCCOCCSCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.43203309317685,4.58502665202918,"(0.1, 0.3]",0.527201890945435,0.48921337723732,no_change,30.1278133392334,29.806097030639602,no_change
181,compound_325,compound_324,OCCOCCSCCOCCSCCOCCSCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OCCOCCSCCOCCSCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.46903231842809,4.58502665202918,"(0.1, 0.3]",0.5227566957473749,0.48921337723732,no_change,29.677906036377,29.806097030639602,no_change
183,compound_36,compound_338,CCCCCCCC(O)OCCOCCOCC,CCCCCCCC(O)CO,2.30980391997149,2.30980391997149,"(-0.1, 0.1]",0.417191118001938,0.32,no_change,27.08616065979,26.7,no_change
184,compound_37,compound_36,CCCCCCCC(O)OCCOCCOCCOCCOCC,CCCCCCCC(O)OCCOCCOCC,2.0362121726544498,2.30980391997149,"(0.1, 0.3]",0.655966341495514,0.417191118001938,high->low,29.861690521240202,27.08616065979,no_change
185,compound_38,compound_36,CCCCCCCC(O)OCCOCCOCCOCCOCCOCC,CCCCCCCC(O)OCCOCCOCC,2.00436480540245,2.30980391997149,"(0.3, 0.5]",0.7102947235107421,0.417191118001938,high->low,31.3216953277588,27.08616065979,high->low
186,compound_38,compound_37,CCCCCCCC(O)OCCOCCOCCOCCOCCOCC,CCCCCCCC(O)OCCOCCOCCOCCOCC,2.00436480540245,2.0362121726544498,"(-0.1, 0.1]",0.7102947235107421,0.655966341495514,no_change,31.3216953277588,29.861690521240202,high->low
187,compound_295,compound_38,CCOCCOCCOCCOCCOCCOC(O)C(CC)CC,CCCCCCCC(O)OCCOCCOCCOCCOCCOCC,1.0,2.00436480540245,"(0.9, 1.1]",0.657604157924652,0.7102947235107421,no_change,32.6958541870117,31.3216953277588,no_change
188,compound_29,compound_38,CCCC(O)OCCOCCOCCOCCOCCOCC,CCCCCCCC(O)OCCOCCOCCOCCOCCOCC,0.0969100130080563,2.00436480540245,"(1.9, 2.1]",0.699875950813293,0.7102947235107421,no_change,33.6229934692383,31.3216953277588,no_change
189,compound_38,compound_30,CCCCCCCC(O)OCCOCCOCCOCCOCCOCC,CCCCC(CCCC)C(O)OCCOCCOCCOCCOCCOCC,2.00436480540245,2.50863830616573,"(0.5, 0.7]",0.7102947235107421,0.6502440571784971,no_change,31.3216953277588,30.801580429077106,high->low
190,compound_34,compound_38,CCCCCC(O)OCCOCCOCCOCCOCCOCC,CCCCCCCC(O)OCCOCCOCCOCCOCCOCC,1.13076828026902,2.00436480540245,"(0.7, 0.9]",0.62,0.7102947235107421,no_change,32.0,31.3216953277588,no_change
191,compound_27,compound_38,CCCC(CCC)C(O)OCCOCCOCCOCCOCCOCC,CCCCCCCC(O)OCCOCCOCCOCCOCCOCC,1.6382721639824098,2.00436480540245,"(0.3, 0.5]",0.663422763347626,0.7102947235107421,no_change,31.3071098327637,31.3216953277588,no_change
192,compound_294,compound_38,CCOCCOCCOCCOCCOCCOC(O)C(C)C,CCCCCCCC(O)OCCOCCOCCOCCOCCOCC,0.0409586076789063,2.00436480540245,"(1.9, 2.1]",0.710170865058899,0.7102947235107421,no_change,33.347827911377,31.3216953277588,no_change
194,compound_43,compound_41,CCCCCCCCC(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,CCCCCCCCC(O)CCO,1.6020599913279598,2.63827216398241,"(0.9, 1.1]",0.461403131484985,0.32,no_change,28.8388404846191,23.4,no_change
195,compound_221,compound_41,CCCCCCCCOCC(O)CO,CCCCCCCCC(O)CCO,2.23702150913226,2.63827216398241,"(0.3, 0.5]",0.310876071453094,0.32,no_change,25.8095703125,23.4,no_change
199,compound_338,compound_48,CCCCCCCC(O)CO,CCCCCCCCCC(O)CO,2.30980391997149,2.63808338133136,"(0.3, 0.5]",0.32,0.22382488846778892,no_change,26.7,24.110853195190398,no_change
201,compound_48,compound_49,CCCCCCCCCC(O)CO,CCCCCCCCCC(O)NCCOCCO,2.63808338133136,3.58502665202918,"(0.9, 1.1]",0.22382488846778892,0.41732817888259904,no_change,24.110853195190398,29.5565128326416,no_change
202,compound_50,compound_49,CCCCCCCCCC(O)NCCOCCOCCOCCO,CCCCCCCCCC(O)NCCOCCO,2.29903682184045,3.58502665202918,"(1.1, 1.3]",0.566914200782776,0.41732817888259904,no_change,31.896896362304698,29.5565128326416,high->low
203,compound_51,compound_49,CCCCCCCCCC(O)NCCOCCOCCOCCOCCO,CCCCCCCCCC(O)NCCOCCO,2.19300648631789,3.58502665202918,"(1.3, 1.5]",0.6337323784828189,0.41732817888259904,high->low,32.677677154541,29.5565128326416,high->low
204,compound_51,compound_50,CCCCCCCCCC(O)NCCOCCOCCOCCOCCO,CCCCCCCCCC(O)NCCOCCOCCOCCO,2.19300648631789,2.29903682184045,"(0.1, 0.3]",0.6337323784828189,0.566914200782776,high->low,32.677677154541,31.896896362304698,no_change
205,compound_53,compound_52,CCCCCCCCCC(O)OCCOCCOCCOCCOCC,CCCCCCCCCC(O)OCCOCCOCCOCC,3.11918640771921,3.1674910872937594,"(-0.1, 0.1]",0.513416767120361,0.43360248208046,no_change,29.0550880432129,28.1235008239746,no_change
206,compound_54,compound_52,CCCCCCCCCC(O)OCCOCCOCCOCCOCCOCC,CCCCCCCCCC(O)OCCOCCOCCOCC,3.04575749056068,3.1674910872937594,"(0.1, 0.3]",0.55,0.43360248208046,no_change,30.0,28.1235008239746,no_change
207,compound_37,compound_53,CCCCCCCC(O)OCCOCCOCCOCCOCC,CCCCCCCCCC(O)OCCOCCOCCOCCOCC,2.0362121726544498,3.11918640771921,"(0.9, 1.1]",0.655966341495514,0.513416767120361,high->low,29.861690521240202,29.0550880432129,no_change
208,compound_54,compound_53,CCCCCCCCCC(O)OCCOCCOCCOCCOCCOCC,CCCCCCCCCC(O)OCCOCCOCCOCCOCC,3.04575749056068,3.11918640771921,"(-0.1, 0.1]",0.55,0.513416767120361,no_change,30.0,29.0550880432129,no_change
209,compound_55,compound_53,CCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCC(O)OCCOCCOCCOCCOCC,3.0,3.11918640771921,"(0.1, 0.3]",0.7,0.513416767120361,high->low,35.6,29.0550880432129,high->low
210,compound_295,compound_54,CCOCCOCCOCCOCCOCCOC(O)C(CC)CC,CCCCCCCCCC(O)OCCOCCOCCOCCOCCOCC,1.0,3.04575749056068,"(1.9, 2.1]",0.657604157924652,0.55,high->low,32.6958541870117,30.0,high->low
211,compound_29,compound_54,CCCC(O)OCCOCCOCCOCCOCCOCC,CCCCCCCCCC(O)OCCOCCOCCOCCOCCOCC,0.0969100130080563,3.04575749056068,"(2.9, 3.1]",0.699875950813293,0.55,high->low,33.6229934692383,30.0,high->low
212,compound_30,compound_54,CCCCC(CCCC)C(O)OCCOCCOCCOCCOCCOCC,CCCCCCCCCC(O)OCCOCCOCCOCCOCCOCC,2.50863830616573,3.04575749056068,"(0.5, 0.7]",0.6502440571784971,0.55,high->low,30.801580429077106,30.0,no_change
